name,latitude,longitude,address,phone,website
Tracy,37.75763800000001,-121.4579373,"2800 Naglee Rd, Tracy, CA 95304-7307",209-833-3494,https://www.target.com/sl/tracy/738
Turlock,37.52090829999999,-120.8784232,"3000 Countryside Dr, Turlock, CA 95380-8402",209-632-0132,https://www.target.com/sl/turlock/1304
Tustin,33.7002062,-117.8272963,"2300 Park Ave, Tustin, CA 92782-2702",714-361-2100,https://www.target.com/sl/tustin/2151
Upland,34.1335389,-117.640734,"1931 Campus Ave, Upland, CA 91784-1667",909-985-0348,https://www.target.com/sl/upland/1834
Vacaville,38.3609841,-121.9612372,"3000 Harbison Dr, Vacaville, CA 95687-3909",707-452-8053,https://www.target.com/sl/vacaville/827
Valencia,34.4210966,-118.5613774,"24425 Magic Mountain Pkwy, Valencia, CA 91355-3403",661-254-8001,https://www.target.com/sl/valencia/257
Vallejo,38.1316646,-122.2226661,"904 Admiral Callaghan Lane, Vallejo, CA 94591-3680",707-642-0419,https://www.target.com/sl/vallejo/331
Ventura Main Street,34.26139490000001,-119.2370498,"4200 E Main St, Ventura, CA 93003-5230",805-644-9871,https://www.target.com/sl/ventura-main-street/298
Visalia,36.292358,-119.31723,"4247 S Mooney Blvd, Visalia, CA 93277-9146",559-749-0740,https://www.target.com/sl/visalia/1805
Walnut Creek,37.9049455,-122.0634671,"1871 N Main St, Walnut Creek, CA 94596-4106",925-979-0083,https://www.target.com/sl/walnut-creek/1208
Watsonville,36.9148695,-121.7742164,"1415 Main St, Watsonville, CA 95076-3755",831-761-9194,https://www.target.com/sl/watsonville/1143
West Hills,34.1903848,-118.6266613,"6635 Fallbrook Ave, West Hills, CA 91307-3520",818-999-2390,https://www.target.com/sl/west-hills/228
West Hollywood,34.0901536,-118.3458103,"7100 Santa Monica Blvd, STE 201, West Hollywood, CA 90046-5896",323-603-0004,https://www.target.com/sl/west-hollywood/1884
Westminster,33.7258348,-117.9858529,"16400 Beach Blvd, Westminster, CA 92683-7858",714-841-4449,https://www.target.com/sl/westminster/249
Whittier,33.9427634,-117.9964672,"15614 Whittwood Ln, Whittier, CA 90603-2324",562-371-9003,https://www.target.com/sl/whittier/2019
Woodland Hills,34.1675114,-118.5847221,"20801 Ventura Blvd, Woodland Hills, CA 91364-2319",818-713-2707,https://www.target.com/sl/woodland-hills/288
Yuba City,39.1460905,-121.6320534,"1153 Butte House Rd, Yuba City, CA 95991-3102",530-671-6881,https://www.target.com/sl/yuba-city/318
Bakersfield NE,35.3940033,-118.9548659,"3401 Mall View Rd, Bakersfield, CA 93306-3060",661-872-9929,https://www.target.com/sl/bakersfield/614
Bakersfield NW,35.3855767,-119.1032602,"9100 Rosedale Hwy, Bakersfield, CA 93312-2143",661-589-0554,https://www.target.com/sl/bakersfield/1384
Cerritos Bloomfield Avenue,33.8469381,-118.0620026,"20200 Bloomfield Ave, Cerritos, CA 90703-7821",562-860-9909,https://www.target.com/sl/cerritos/289
Cerritos South Street,33.8593759,-118.0872116,"11525 South St, Cerritos, CA 90703-6627",562-274-0063,https://www.target.com/sl/cerritos/1305
Chino Philadelphia Street,34.0327274,-117.6814345,"5555 Philadelphia St, Chino, CA 91710-2481",909-627-8433,https://www.target.com/sl/chino/258
Chino Hills Grand Avenue,34.0020914,-117.7188271,"3944 Grand Ave, Chino, CA 91710-5422",909-465-5804,https://www.target.com/sl/chino/912
Chula Vista Broadway,32.6047624,-117.0810631,"1240 Broadway, Chula Vista, CA 91911-2911",619-425-3850,https://www.target.com/sl/chula-vista/203
Chula Vista East,32.6504226,-116.9685063,"910 Eastlake Pkwy, Chula Vista, CA 91914-3558",619-213-1010,https://www.target.com/sl/chula-vista/1815
Clovis,36.8065383,-119.6989832,"900 Shaw Ave, Clovis, CA 93612-3900",559-297-4691,https://www.target.com/sl/clovis/358
Clovis NW,36.8403069,-119.7283315,"695 W Herndon Ave, Clovis, CA 93612-0104",559-321-0009,https://www.target.com/sl/clovis/2018
El Cajon,32.8098379,-116.9593024,"250 Broadway, El Cajon, CA 92021-4539",619-442-9641,https://www.target.com/sl/el-cajon/304
Rancho San Diego,32.7382167,-116.9383274,"2911 Jamacha Rd, El Cajon, CA 92019-4342",619-660-2948,https://www.target.com/sl/el-cajon/1140
Fontana,34.0655797,-117.4341643,"16964 Slover Ave, Fontana, CA 92337-7556",909-356-4242,https://www.target.com/sl/fontana/660
Fontana North,34.1525134,-117.4723395,"15272 Summit Ave, Fontana, CA 92336-0231",909-463-9872,https://www.target.com/sl/fontana/1958
Fresno West,36.8096359,-119.8477084,"3150 W Shaw Ave, Fresno, CA 93711-3215",559-275-7059,https://www.target.com/sl/fresno/275
Fresno South,36.7806605,-119.7710135,"3173 E Shields Ave, Fresno, CA 93726-6902",559-228-8471,https://www.target.com/sl/fresno/314
Blackstone and Nees Ave,36.8476233,-119.786573,"7600 N Blackstone Ave, Fresno, CA 93720-4300",559-431-0104,https://www.target.com/sl/fresno/911
Blackstone and Bullard,36.8216456,-119.7878394,"5740 N Blackstone Ave, Fresno, CA 93710-5006",559-431-8622,https://www.target.com/sl/fresno/1417
Fullerton Yorba Linda,33.8887517,-117.8780161,"2920 Yorba Linda Blvd, Fullerton, CA 92831-1523",714-579-3090,https://www.target.com/sl/fullerton/293
West Fullerton,33.87986100000001,-117.9611663,"1893 W Malvern Ave, Fullerton, CA 92833-2403",714-278-1024,https://www.target.com/sl/fullerton/1383
Fullerton South,33.858335,-117.926914,"200 W Orangethorpe Ave, Fullerton, CA 92832-2900",714-992-4565,https://www.target.com/sl/fullerton/1418
Garden Grove Harbor,33.7870416,-117.9133662,"12100 Harbor Blvd, Garden Grove, CA 92840-4004",714-971-4826,https://www.target.com/sl/garden-grove/192
Brookhurst,33.7619773,-117.9565689,"13831 Brookhurst St, Garden Grove, CA 92843-3120",714-534-2142,https://www.target.com/sl/garden-grove/193
Hayward,37.6075002,-122.0622605,"2499 Whipple Rd, Hayward, CA 94544-7807",510-471-9166,https://www.target.com/sl/hayward/1472
Hayward North,37.6662905,-122.1208433,"19661 Hesperian Blvd, Hayward, CA 94541-4200",510-731-0001,https://www.target.com/sl/hayward/2185
Irvine,33.6855521,-117.8133747,"3750 Barranca Pkwy, Irvine, CA 92606-8200",949-857-8337,https://www.target.com/sl/irvine/336
Irvine North,33.7271959,-117.7850681,"13200 Jamboree Rd, Irvine, CA 92602-2307",714-838-1209,https://www.target.com/sl/irvine/1238
Irvine Spectrum,33.64790240000001,-117.740736,"900 Spectrum Center Dr, Irvine, CA 92618-4958",949-885-0114,https://www.target.com/sl/irvine/2128
Los Angeles,34.0234455,-118.3737782,"3535 S La Cienega Blvd, Los Angeles, CA 90016-4407",310-895-1131,https://www.target.com/sl/los-angeles/1306
Los Angeles Eagle Rock,34.1411941,-118.2239712,"2626 Colorado Blvd, Los Angeles, CA 90041-1070",323-258-1355,https://www.target.com/sl/los-angeles/1408
Alicia Parkway,33.6063136,-117.6880337,"24500 Alicia Pkwy, Mission Viejo, CA 92691-4508",949-583-1298,https://www.target.com/sl/mission-viejo/300
Mission Viejo N,33.6235791,-117.6807012,"25601 Jeronimo Rd, Mission Viejo, CA 92691-2794",949-680-1064,https://www.target.com/sl/mission-viejo/2163
Modesto,37.68754000000001,-120.9964148,"3405 Mchenry Ave, Modesto, CA 95350-1445",209-572-3341,https://www.target.com/sl/modesto/273
Modesto NW,37.694768,-121.066071,"3900 Sisk Rd, Modesto, CA 95356-3215",209-543-9561,https://www.target.com/sl/modesto/938
Napa,38.2822477,-122.2776174,"205 Soscol Ave, Napa, CA 94559-4007",707-224-1058,https://www.target.com/sl/napa/1026
Napa North,38.322582,-122.3080942,"4000 Bel Aire Plz, Napa, CA 94558-2835",707-225-3016,https://www.target.com/sl/napa/1438
Northridge,34.2311562,-118.5602895,"8840 Corbin Ave, Northridge, CA 91324-3309",818-772-0494,https://www.target.com/sl/northridge/299
Sherwood Forest,34.2344361,-118.5035292,"8999 Balboa Blvd, Northridge, CA 91325-2608",818-924-9001,https://www.target.com/sl/northridge/2020
Norwalk,33.9260567,-118.1076167,"10600 Firestone Blvd, Norwalk, CA 90650-7410",562-406-8870,https://www.target.com/sl/norwalk/1340
Norwalk East,33.918455,-118.0755053,"12051 Imperial Hwy, Norwalk, CA 90650-3084",562-409-5036,https://www.target.com/sl/norwalk/1424
Pasadena,34.1464065,-118.1345552,"777 E Colorado Blvd, Pasadena, CA 91101-2104",626-584-1606,https://www.target.com/sl/pasadena/883
Pasadena East,34.1469308,-118.0847863,"3121 E Colorado Blvd, Pasadena, CA 91107-3814",626-584-2931,https://www.target.com/sl/pasadena/1332
Riverside,33.9064564,-117.45986,"3520 Tyler St, Riverside, CA 92503-4175",951-351-8271,https://www.target.com/sl/riverside/212
Riverside Arlington,33.9479466,-117.3823956,"3333 Arlington Ave, Riverside, CA 92506-3252",951-784-6430,https://www.target.com/sl/riverside/291
Riverside SE,33.938665,-117.2824913,"2755 Canyon Springs Pkwy, Riverside, CA 92507-0932",951-697-6778,https://www.target.com/sl/riverside/1843
Roseville Douglas Blvd,38.7461252,-121.2542203,"1925 Douglas Blvd, Roseville, CA 95661-3834",916-786-8787,https://www.target.com/sl/roseville/267
Roseville Fairway Drive,38.79178479999999,-121.2906531,"10451 Fairway Dr, Roseville, CA 95678-1987",916-780-1020,https://www.target.com/sl/roseville/1502
Sacramento Riverside,38.5622853,-121.496851,"2505 Riverside Blvd, Sacramento, CA 95818-2234",916-444-0993,https://www.target.com/sl/sacramento/310
Sacramento Madison,38.6621453,-121.3486235,"5001 Madison Ave, Sacramento, CA 95841-2604",916-348-3701,https://www.target.com/sl/sacramento/311
Sacramento Arden,38.60105069999999,-121.4031147,"1919 Fulton Ave, Sacramento, CA 95825-1905",916-483-6093,https://www.target.com/sl/sacramento/312
Sacramento SW,38.4590469,-121.4132484,"8101 Cosumnes River Blvd, Sacramento, CA 95823-5415",916-525-3576,https://www.target.com/sl/sacramento/1527
Sacramento Natomas,38.6414409,-121.4985973,"3601 N Freeway Blvd, Sacramento, CA 95834-2902",916-576-0487,https://www.target.com/sl/sacramento/2115
Sports Arena,32.7511287,-117.210103,"3245 Sports Arena Blvd, San Diego, CA 92110-4529",619-223-2491,https://www.target.com/sl/san-diego/201
Kearny Mesa,32.8166789,-117.1516591,"8001 Othello Ave, San Diego, CA 92111-3713",858-576-1570,https://www.target.com/sl/san-diego/205
Mira Mesa,32.9102706,-117.1461447,"8251 Mira Mesa Blvd, San Diego, CA 92126-2603",858-530-1901,https://www.target.com/sl/san-diego/305
San Diego Mission Valley,32.76703440000001,-117.151948,"1288 Camino Del Rio N, San Diego, CA 92108-1511",619-542-0025,https://www.target.com/sl/san-diego/1410
Lemon Grove,32.741007,-117.055583,"3424 College Ave, San Diego, CA 92115-7134",619-471-0025,https://www.target.com/sl/san-diego/1846
San Jose West,37.2651997,-121.9186829,"1811 Hillsdale Ave, San Jose, CA 95124-3027",408-267-7900,https://www.target.com/sl/san-jose/324
San Jose Landess,37.41369,-121.8767183,"2155 Morrill Ave, San Jose, CA 95132-1130",408-946-6791,https://www.target.com/sl/san-jose/626
San Jose Capitol,37.374415,-121.8443408,"450 N Capitol Ave, San Jose, CA 95133-1938",408-254-8931,https://www.target.com/sl/san-jose/1426
San Jose Westgate,37.2925802,-121.9881879,"1600 Saratoga Ave, San Jose, CA 95129-5101",408-871-7984,https://www.target.com/sl/san-jose/1427
San Jose Oakridge,37.2522851,-121.8603528,"879 Blossom Hill Rd, San Jose, CA 95123-1213",408-513-3002,https://www.target.com/sl/san-jose/1927
San Jose Story Road,37.3399108,-121.8400705,"1750 Story Rd, San Jose, CA 95122-1921",408-273-0054,https://www.target.com/sl/san-jose/1984
San Jose College Park,37.3386461,-121.9044629,"533 Coleman Ave, San Jose, CA 95110-2047",408-346-2022,https://www.target.com/sl/san-jose/2088
San Jose East,37.3072818,-121.8133776,"3155 Silver Creek Rd, San Jose, CA 95121-1730",408-238-7800,https://www.target.com/sl/san-jose/2238
Santa Ana South Coast,33.7028562,-117.8877326,"3300 S Bristol St, Santa Ana, CA 92704-7246",714-641-4944,https://www.target.com/sl/santa-ana/250
Santa Ana 17th Street,33.7590819,-117.850008,"1330 E 17th St, Santa Ana, CA 92705-8500",714-541-4593,https://www.target.com/sl/santa-ana/286
Santa Ana NW,33.7620089,-117.8880989,"1441 W 17th St, Santa Ana, CA 92706-3301",714-481-0030,https://www.target.com/sl/santa-ana/1936
Stockton,37.9916498,-121.3152112,"4707 Pacific Ave, Stockton, CA 95207-6301",209-476-8081,https://www.target.com/sl/stockton/313
Stockton North,38.05210599999999,-121.3722097,"10424 Trinity Parkway, Stockton, CA 95219-7225",209-235-0251,https://www.target.com/sl/stockton/1862
Sherman Oaks,34.1747561,-118.4669957,"5711 Sepulveda Blvd, Van Nuys, CA 91411-2918",818-779-0163,https://www.target.com/sl/van-nuys/1307
Van Nuys Raymer St,34.2127813,-118.4593453,"14920 Raymer St, Van Nuys, CA 91405-1146",818-922-1001,https://www.target.com/sl/van-nuys/1309
Vista North University Drive,33.1685787,-117.2148807,"1751 University Dr, Vista, CA 92083-7775",760-941-0220,https://www.target.com/sl/vista/1040
Vista South Business Park Drive,33.1360289,-117.2288456,"3150 Business Park Dr, Vista, CA 92081-8520",760-208-6111,https://www.target.com/sl/vista/2165
West Covina,34.0736588,-117.8844366,"2831 E Eastland Ctr Dr, West Covina, CA 91791-1624",626-859-0221,https://www.target.com/sl/west-covina/1028
West Covina South,34.0329892,-117.9115354,"2370 S Azusa Ave, West Covina, CA 91792-1511",626-667-5400,https://www.target.com/sl/west-covina/2147
Arvada,39.8395973,-105.0855167,"7899 Wadsworth Blvd, Arvada, CO 80003-2107",303-425-0124,https://www.target.com/sl/arvada/48
Boulder,40.0218233,-105.2558731,"2800 Pearl St, Boulder, CO 80301-1123",303-449-3400,https://www.target.com/sl/boulder/64
Brighton,39.9563288,-104.7803537,"2171 Prairie Center Pkwy, Brighton, CO 80601-7000",303-219-9055,https://www.target.com/sl/brighton/2183
Castle Rock,39.407939,-104.8562247,"5010 Founders Pkwy, Castle Rock, CO 80108-7838",303-663-4322,https://www.target.com/sl/castle-rock/1326
Edgewater,39.7464123,-105.0561068,"1985 Sheridan Blvd, Edgewater, CO 80214-1325",720-274-3665,https://www.target.com/sl/edgewater/2225
Arapahoe,39.5928457,-104.8817664,"6767 S Clinton St, Englewood, CO 80112-3617",303-790-2583,https://www.target.com/sl/arapahoe/147
Glendale,39.7085235,-104.9370601,"4301 E Virginia Ave, Glendale, CO 80246-1510",303-209-0182,https://www.target.com/sl/glendale/1806
Glenwood Springs,39.55599,-107.3428598,"110 W Meadows Dr, Glenwood Springs, CO 81601-9516",970-945-8006,https://www.target.com/sl/glenwood-springs/2029
Grand Junction,39.2240584,-108.5938124,"2424 Highway 6 and 50 Ste C, Grand Junction, CO 81505-1103",970-245-8056,https://www.target.com/sl/grand-junction/93
Greeley,40.394375,-104.7500886,"4400 Centerplace Dr, Greeley, CO 80634-3756",970-330-5443,https://www.target.com/sl/greeley/1813
Denver SW,39.6106609,-105.101594,"9390 W Cross Dr, Littleton, CO 80123-2202",720-922-1475,https://www.target.com/sl/denver-sw/1776
Lone Tree,39.5349955,-104.8843208,"10001 Commons St, Lone Tree, CO 80124-5547",303-209-1851,https://www.target.com/sl/lone-tree/2023
Longmont,40.1534505,-105.1343014,"551 S Hover Rd, Longmont, CO 80501-7920",720-864-4393,https://www.target.com/sl/longmont/2218
Loveland,40.4097,-105.0040587,"1725 Rocky Mountain Ave, Loveland, CO 80538-8851",970-669-5423,https://www.target.com/sl/loveland/1178
Montrose,38.443413,-107.8689388,"3530 Wolverine Dr, Montrose, CO 81401-4952",970-497-8980,https://www.target.com/sl/montrose/2343
Parker,39.5133,-104.773125,"11150 S Twenty Mile Rd, Parker, CO 80134-4952",303-209-0166,https://www.target.com/sl/parker/2219
Pueblo,38.30265869999999,-104.6057728,"3300 Dillon Dr, Pueblo, CO 81008-1040",719-545-5631,https://www.target.com/sl/pueblo/618
Sheridan,39.650143,-105.0056,"3650 River Point Pkwy, Sheridan, CO 80110-3312",303-974-6661,https://www.target.com/sl/sheridan/2261
Silverthorne,39.6377931,-106.0781631,"715 Blue River Pkwy, Silverthorne, CO 80498-9224",970-468-2268,https://www.target.com/sl/silverthorne/1525
Superior,39.9556361,-105.1703511,"400 Marshall Rd, Superior, CO 80027-8623",303-209-0106,https://www.target.com/sl/superior/1769
Thornton,39.91661360000001,-104.9742218,"1001 E 120th Ave, Thornton, CO 80233-5711",303-280-0400,https://www.target.com/sl/thornton/1372
Arvada South,39.7879677,-105.1131048,"5071 Kipling St, Wheat Ridge, CO 80033-2251",303-209-1848,https://www.target.com/sl/arvada-south/2021
Aurora SE,39.6363406,-104.7902003,"16910 E Quincy Ave, Aurora, CO 80015-2745",303-699-1020,https://www.target.com/sl/aurora/256
Aurora West,39.6912757,-104.8627922,"1400 S Havana St, Aurora, CO 80012-4014",303-755-8530,https://www.target.com/sl/aurora/1413
Aurora,39.7160154,-104.8217499,"14200 E Ellsworth Ave, Aurora, CO 80012-1402",303-214-0114,https://www.target.com/sl/aurora/1471
Aurora Saddle Rock,39.5810772,-104.721652,"7400 S Gartrell Rd, Aurora, CO 80016-4236",303-209-2827,https://www.target.com/sl/aurora/1976
Aurora South,39.5928626,-104.8094393,"15700 E Briarwood Cir, Aurora, CO 80016-1558",720-214-6000,https://www.target.com/sl/aurora/2458
Colorado Springs North,38.9046183,-104.7803537,"5240 N Academy Blvd, Colorado Springs, CO 80918-4004",719-594-9600,https://www.target.com/sl/colorado-springs/154
S Colorado Springs,38.7925108,-104.8018711,"1630 E Cheyenne Mountain Blvd, Colorado Springs, CO 80906-4050",719-540-2366,https://www.target.com/sl/colorado-springs/739
Colorado Springs East,38.8888144,-104.718189,"3810 Bloomington St, Colorado Springs, CO 80922-3203",719-574-4351,https://www.target.com/sl/colorado-springs/1501
Colorado Springs NE,38.9734786,-104.7464426,"9670 Prominent Pt, Colorado Springs, CO 80924-5000",719-302-4266,https://www.target.com/sl/colorado-springs/2221
Denver Northfield Blvd,39.7832877,-104.8954512,"7930 Northfield Blvd, Denver, CO 80238-3527",303-209-8720,https://www.target.com/sl/denver/2052
Denver SE,39.65536660000001,-104.9001646,"7777 E Hampden Ave, Denver, CO 80231-4806",303-481-2821,https://www.target.com/sl/denver/2820
Denver Downtown,39.7451674,-104.9916976,"1600 California St, Ste 14, Denver, CO 80202-3709",303-222-7520,https://www.target.com/sl/denver/3279
Denver University Hills Plaza,39.6708262,-104.9389766,"2490 S. Colorado Blvd, Denver, CO 80222-5907",303-218-5745,https://www.target.com/sl/denver/3386
Denver Lowry,39.718149,-104.9043536,"93 N Quebec St, Denver, CO 80230",303-218-5430,https://www.target.com/sl/denver/3403
Fort Collins,40.52678239999999,-105.0785748,"105 W Troutman Pkwy, Fort Collins, CO 80525-3038",970-223-9100,https://www.target.com/sl/fort-collins/79
Fort Collins East,40.5275456,-105.0225019,"2936 Council Tree Ave, Fort Collins, CO 80525-6300",970-530-3120,https://www.target.com/sl/fort-collins/2403
Fort Collins Old Town,40.5823805,-105.0763826,"460 S College Ave, Fort Collins, CO 80524-2992",970-797-3960,https://www.target.com/sl/fort-collins/3416
Douglas County,39.5652006,-104.9662659,"1950 E County Line Rd, Highlands Ranch, CO 80126-2437",303-797-1911,https://www.target.com/sl/highlands-ranch/271
Highlands Ranch,39.5502118,-105.0054524,"1265 Sgt Jon Stiles Dr, Highlands Ranch, CO 80129-2265",303-323-4971,https://www.target.com/sl/highlands-ranch/2716
Denver West,39.7334764,-105.1571457,"14500 W Colfax Ave Unit B1, Lakewood, CO 80401-3203",303-273-9940,https://www.target.com/sl/lakewood/1500
Lakewood,39.7076356,-105.0789401,"460 S Vance St, Lakewood, CO 80226-3305",303-209-7749,https://www.target.com/sl/lakewood/2717
